"trial","condition","onset","RT","response","reversed","syllables","item","subjectID","subNum","run","instruction","construct","RT_original","responseNum","responseYN","valence"
28,3,180.25,-0.14153022553745,"no",0,4,"feel rejected","FP026","026","run1","self","ill-being",1.476,0,"no","negative"
29,2,185.256,-0.254750515635415,"yes",0,7,"have trusting relationships","FP026","026","run1","self","social",1.318,1,"yes","positive"
30,2,190.378,-0.152429515995485,"yes",0,2,"trusted","FP026","026","run1","self","social",1.46,1,"yes","positive"
31,5,205.111,0.208210160732615,"yes",0,6,"have warm relationships","FP026","026","run1","change","social",2.094,1,"yes","positive"
32,5,210.084,0.171240970215687,"yes",0,5,"comfortable with friends","FP026","026","run1","change","social",2.018,1,"yes","positive"
33,6,215.039,0.0241679267145808,"yes",0,3,"feel useless","FP026","026","run1","change","ill-being",1.742,1,"yes","negative"
34,5,219.995,0.375374444304923,"yes",0,1,"loved","FP026","026","run1","change","social",2.475,1,"yes","positive"
35,4,225.101,-0.216785405409418,"yes",0,2,"joyful","FP026","026","run1","change","well-being",1.369,1,"yes","positive"
36,4,230.29,-0.749021961518901,"yes",0,2,"hopeful","FP026","026","run1","change","well-being",0.804,1,"yes","positive"
1,3,5.083,-0.405996969669861,"no",0,3,"overwhelmed","FP026","026","run2","self","ill-being",1.133,0,"no","negative"
2,3,10.089,-0.588495064552367,"no",0,1,"stressed","FP026","026","run2","self","ill-being",0.944,0,"no","negative"
3,2,15.095,-0.295003627993746,"yes",0,4,"feel encouraged","FP026","026","run2","self","social",1.266,1,"yes","positive"
4,2,20.434,0.427334183235635,"no",0,6,"belong in social group","FP026","026","run2","self","social",2.607,0,"no","positive"
5,1,25.406,0.446708008575323,"yes",0,4,"engaged in tasks","FP026","026","run2","self","well-being",2.658,1,"yes","positive"
6,1,30.529,-0.253234215117451,"yes",0,5,"satisfied with life","FP026","026","run2","self","well-being",1.32,1,"yes","positive"
7,4,45.296,-0.159992288377185,"yes",0,2,"happy","FP026","026","run2","change","well-being",1.449,1,"yes","positive"
8,4,50.251,-0.047205996022509,"yes",0,6,"live a meaningful life","FP026","026","run2","change","well-being",1.622,1,"yes","positive"
9,6,55.257,-0.259313261193833,"yes",0,2,"fearful","FP026","026","run2","change","ill-being",1.312,1,"yes","negative"
10,6,60.229,-0.22044439229446,"yes",1,2,"lonely","FP026","026","run2","change","social",1.364,0,"no","negative"
11,5,65.252,-0.441939742521329,"yes",0,2,"angry","FP026","026","run2","change","ill-being",1.093,1,"yes","negative"
12,6,70.241,0.430780481879222,"yes",0,5,"unable to cope","FP026","026","run2","change","ill-being",2.616,1,"yes","negative"
13,3,84.924,0.152735816000684,"no",0,5,"feel unimportant","FP026","026","run2","self","ill-being",1.981,0,"no","negative"
14,3,89.963,-0.323851782331404,"no",0,2,"nervous","FP026","026","run2","self","ill-being",1.23,0,"no","negative"
15,1,94.919,-0.216055211875697,"yes",0,6,"live a purposeful life","FP026","026","run2","self","well-being",1.37,1,"yes","positive"
16,1,100.025,-0.253234215117451,"yes",0,3,"achieve goals","FP026","026","run2","self","well-being",1.32,1,"yes","positive"
17,2,104.98,0.0418070753763405,"no",1,4,"isolated","FP026","026","run2","self","social",1.773,1,"yes","negative"
18,3,110.336,-0.0306969081382684,"yes",0,2,"anxious","FP026","026","run2","self","ill-being",1.649,1,"yes","negative"
19,6,125.103,-0.181618523605795,"yes",0,1,"sad","FP026","026","run2","change","ill-being",1.418,1,"yes","negative"
20,4,130.092,0.0988088058886415,"yes",0,5,"interested in life","FP026","026","run2","change","well-being",1.877,1,"yes","positive"
21,5,135.098,0.736363302245221,"yes",0,3,"am cared for","FP026","026","run2","change","social",3.551,1,"yes","positive"
22,5,140.22,0.462756123094748,"yes",0,3,"helped by friends","FP026","026","run2","change","social",2.701,1,"yes","positive"
23,4,145.209,0.209164814743065,"yes",0,3,"like myself","FP026","026","run2","change","well-being",2.096,1,"yes","positive"
24,6,150.248,0.612400977492811,"yes",0,3,"feel worthless","FP026","026","run2","change","ill-being",3.137,1,"yes","negative"
25,2,164.982,-0.232986054287503,"yes",0,6,"have warm relationships","FP026","026","run2","self","social",1.347,1,"yes","positive"
26,1,170.171,-0.582159246103281,"yes",0,2,"joyful","FP026","026","run2","self","well-being",0.95,1,"yes","positive"
27,1,175.127,-0.656429174691076,"yes",0,2,"hopeful","FP026","026","run2","self","well-being",0.882,1,"yes","positive"
28,3,180.232,0.0880963306548385,"no",0,3,"feel useless","FP026","026","run2","self","ill-being",1.857,0,"no","negative"
29,2,185.288,-0.27699922775868,"yes",0,5,"comfortable with friends","FP026","026","run2","self","social",1.289,1,"yes","positive"
30,2,190.244,-0.108871541656355,"yes",0,1,"loved","FP026","026","run2","self","social",1.525,1,"yes","positive"
31,5,204.96,-0.348544394921776,"yes",0,3,"have good friends","FP026","026","run2","change","social",1.2,1,"yes","positive"
32,5,209.933,-0.35188329618729,"yes",0,7,"have trusting relationships","FP026","026","run2","change","social",1.196,1,"yes","positive"
33,6,215.272,-0.19367968436086,"yes",0,4,"feel rejected","FP026","026","run2","change","ill-being",1.401,1,"yes","negative"
34,5,220.228,-0.378144864698066,"yes",0,2,"trusted","FP026","026","run2","change","social",1.165,1,"yes","positive"
35,4,225.183,0.560050130317909,"yes",0,1,"proud","FP026","026","run2","change","well-being",2.977,1,"yes","positive"
36,4,230.156,-0.237450347416189,"yes",0,3,"positive","FP026","026","run2","change","well-being",1.341,1,"yes","positive"
1,3,5.056,-0.167612692416875,"no",1,2,"lonely","FP027","027","run1","self","social",1.438,1,"yes","negative"
2,3,10.011,0.131306424544784,"no",0,3,"feel worthless","FP027","027","run1","self","ill-being",1.939,0,"no","negative"
3,2,14.996,-0.430116048615587,"yes",0,2,"angry","FP027","027","run1","self","ill-being",1.106,1,"yes","negative"
4,2,20.317,-0.438286770422637,"yes",0,1,"loved","FP027","027","run1","self","social",1.097,1,"yes","positive"
5,1,25.296,-0.261602464787967,"yes",0,2,"hopeful","FP027","027","run1","self","well-being",1.309,1,"yes","positive"
6,1,30.279,-0.178801620334681,"no",0,1,"proud","FP027","027","run1","self","well-being",1.422,0,"no","positive"
7,4,44.979,0.723609834783313,"yes",0,3,"achieve goals","FP027","027","run1","change","well-being",3.506,1,"yes","positive"
8,4,50.071,0.433071433625778,"yes",0,5,"satisfied with life","FP027","027","run1","change","well-being",2.622,1,"yes","positive"
9,6,55.012,-0.142886157948585,"yes",0,2,"fearful","FP027","027","run1","change","ill-being",1.474,1,"yes","negative"
10,6,59.996,0.428101054438861,"yes",0,4,"feel rejected","FP027","027","run1","change","ill-being",2.609,1,"yes","negative"
11,5,64.946,0.346268064957231,"yes",0,3,"helped by friends","FP027","027","run1","change","social",2.404,1,"yes","positive"
12,6,69.962,0.00913004935004025,"yes",0,1,"sad","FP027","027","run1","change","ill-being",1.716,1,"yes","negative"
13,3,84.662,-0.284005873784204,"yes",0,3,"overwhelmed","FP027","027","run1","self","ill-being",1.28,1,"yes","negative"
14,3,89.599,-0.524883880038183,"yes",0,1,"stressed","FP027","027","run1","self","ill-being",1.006,1,"yes","negative"
15,1,94.545,-0.028879276616944,"no",0,4,"engaged in tasks","FP027","027","run1","self","well-being",1.652,0,"no","positive"
16,1,99.49,-0.359436836088199,"yes",0,2,"happy","FP027","027","run1","self","well-being",1.187,1,"yes","positive"
17,2,104.81,-0.115450512754398,"no",1,4,"isolated","FP027","027","run1","self","social",1.515,1,"yes","negative"
18,3,109.762,-0.0490572770202322,"no",0,5,"unable to cope","FP027","027","run1","self","ill-being",1.619,0,"no","negative"
19,6,124.577,-0.163448911245096,"yes",0,5,"feel unimportant","FP027","027","run1","change","ill-being",1.444,1,"yes","negative"
20,4,129.528,-0.324665121131832,"yes",0,2,"joyful","FP027","027","run1","change","well-being",1.229,1,"yes","positive"
21,5,134.711,0.313284102380742,"no",0,6,"have warm relationships","FP027","027","run1","change","social",2.326,0,"no","positive"
22,5,139.653,-0.0162475297110433,"yes",0,6,"belong in social group","FP027","027","run1","change","social",1.673,1,"yes","positive"
23,4,144.639,0.451212520696428,"yes",0,5,"interested in life","FP027","027","run1","change","well-being",2.67,1,"yes","positive"
24,6,149.743,0.256681904265699,"no",0,2,"anxious","FP027","027","run1","change","ill-being",2.198,0,"no","negative"
25,2,164.477,-0.296584655991065,"yes",0,5,"comfortable with friends","FP027","027","run1","self","social",1.264,1,"yes","positive"
26,1,169.457,-0.18585881264468,"yes",0,3,"positive","FP027","027","run1","self","well-being",1.412,1,"yes","positive"
27,1,174.56,0.281396709734377,"yes",0,6,"live a purposeful life","FP027","027","run1","self","well-being",2.253,1,"yes","positive"
28,3,179.512,-0.298168187596709,"yes",0,2,"nervous","FP027","027","run1","self","ill-being",1.262,1,"yes","negative"
29,2,184.527,-0.411306716658091,"yes",0,2,"trusted","FP027","027","run1","self","social",1.127,1,"yes","positive"
30,2,189.855,0.132852418153403,"no",0,4,"feel encouraged","FP027","027","run1","self","social",1.942,0,"no","positive"
31,5,204.56,-0.213867824929896,"yes",0,3,"have good friends","FP027","027","run1","change","social",1.373,1,"yes","positive"
32,5,209.577,0.462385821294553,"no",0,3,"am cared for","FP027","027","run1","change","social",2.7,0,"no","positive"
33,6,214.556,0.0619082546974278,"yes",0,3,"feel useless","FP027","027","run1","change","ill-being",1.809,1,"yes","negative"
34,5,219.51,0.433452749169006,"no",0,7,"have trusting relationships","FP027","027","run1","change","social",2.623,0,"no","positive"
35,4,224.494,-0.138823863939707,"yes",0,3,"like myself","FP027","027","run1","change","well-being",1.48,1,"yes","positive"
36,4,229.667,-0.0951950015505,"yes",0,6,"live a meaningful life","FP027","027","run1","change","well-being",1.546,1,"yes","positive"
1,3,5.055,-0.487806462255283,"yes",0,2,"fearful","FP027","027","run2","self","ill-being",1.044,1,"yes","negative"
2,3,10.041,-0.159992288377185,"yes",0,4,"feel rejected","FP027","027","run2","self","ill-being",1.449,1,"yes","negative"
3,2,14.996,-0.123402840944893,"yes",0,3,"helped by friends","FP027","027","run2","self","social",1.503,1,"yes","positive"
4,2,19.945,-0.333655782428025,"yes",0,6,"have warm relationships","FP027","027","run2","self","social",1.218,1,"yes","positive"
5,1,24.885,-0.14017612918972,"no",0,3,"achieve goals","FP027","027","run2","self","well-being",1.478,0,"no","positive"
6,1,29.862,-0.038611713535175,"no",0,5,"satisfied with life","FP027","027","run2","self","well-being",1.636,0,"no","positive"
7,4,44.529,-0.252476926175542,"yes",0,2,"hopeful","FP027","027","run2","change","well-being",1.321,1,"yes","positive"
8,4,49.469,-0.0085070921360666,"yes",0,1,"proud","FP027","027","run2","change","well-being",1.686,1,"yes","positive"
9,6,54.406,-0.600216029850523,"yes",1,2,"lonely","FP027","027","run2","change","social",0.933,0,"no","negative"
10,6,59.344,-0.373862202906066,"yes",0,3,"feel worthless","FP027","027","run2","change","ill-being",1.17,1,"yes","negative"
11,5,64.361,-0.466952625972077,"yes",0,2,"angry","FP027","027","run2","change","ill-being",1.066,1,"yes","negative"
12,6,69.345,-0.289489632140461,"yes",0,3,"overwhelmed","FP027","027","run2","change","ill-being",1.273,1,"yes","negative"
13,3,84.095,-0.386765607741973,"no",0,1,"sad","FP027","027","run2","self","ill-being",1.155,0,"no","negative"
14,3,89.078,-0.0234461210845724,"no",0,5,"feel unimportant","FP027","027","run2","self","ill-being",1.661,0,"no","negative"
15,1,94.018,-0.302933883669723,"yes",0,2,"joyful","FP027","027","run2","self","well-being",1.256,1,"yes","positive"
16,1,98.994,0.138500700178812,"yes",0,5,"interested in life","FP027","027","run2","self","well-being",1.953,1,"yes","positive"
17,2,103.942,0.219134040436998,"no",0,6,"belong in social group","FP027","027","run2","self","social",2.117,0,"no","positive"
18,3,108.929,-0.674736322135432,"yes",0,2,"anxious","FP027","027","run2","self","ill-being",0.866,1,"yes","negative"
19,6,123.622,-0.421115087756611,"yes",0,1,"stressed","FP027","027","run2","change","ill-being",1.116,1,"yes","negative"
20,4,128.609,-0.205165812076428,"yes",0,4,"engaged in tasks","FP027","027","run2","change","well-being",1.385,1,"yes","positive"
21,5,133.594,-0.460407488067169,"yes",0,1,"loved","FP027","027","run2","change","social",1.073,1,"yes","positive"
22,5,138.683,-0.695740594905964,"yes",1,4,"isolated","FP027","027","run2","change","social",0.848,0,"no","negative"
23,4,143.704,-0.6023619534208,"yes",0,2,"happy","FP027","027","run2","change","well-being",0.931,1,"yes","positive"
24,6,148.691,0.782857716569325,"no",0,5,"unable to cope","FP027","027","run2","change","ill-being",3.72,0,"no","negative"
25,2,163.511,-0.0836193095926109,"yes",0,3,"have good friends","FP027","027","run2","self","social",1.564,1,"yes","positive"
26,1,168.455,0.27739403594472,"no",0,3,"like myself","FP027","027","run2","self","well-being",2.244,0,"no","positive"
27,1,173.775,-0.299754230752344,"no",0,6,"live a meaningful life","FP027","027","run2","self","well-being",1.26,0,"no","positive"
28,3,178.793,0.538317526261567,"no",0,3,"feel useless","FP027","027","run2","self","ill-being",2.913,0,"no","negative"
29,2,183.733,-0.509104459934218,"yes",0,3,"am cared for","FP027","027","run2","self","social",1.022,1,"yes","positive"
30,2,188.719,-0.37300786710015,"yes",0,7,"have trusting relationships","FP027","027","run2","self","social",1.171,1,"yes","positive"
31,5,203.376,0.972766901821394,"no",0,5,"comfortable with friends","FP027","027","run2","change","social",4.498,0,"no","positive"
32,5,208.467,0.451961303958669,"no",0,2,"trusted","FP027","027","run2","change","social",2.672,0,"no","positive"
33,6,213.487,0.127689784074596,"yes",0,2,"nervous","FP027","027","run2","change","ill-being",1.932,1,"yes","negative"
34,5,218.591,0.597952179009445,"yes",0,4,"feel encouraged","FP027","027","run2","change","social",3.092,1,"yes","positive"
35,4,223.609,-0.216785405409418,"yes",0,3,"positive","FP027","027","run2","change","well-being",1.369,1,"yes","positive"
36,4,228.56,0.840060932273039,"no",0,6,"live a purposeful life","FP027","027","run2","change","well-being",3.939,0,"no","positive"
1,3,5.064,0.872777047738773,"no",0,3,"feel useless","FP028","028","run1","self","ill-being",4.07,0,"no","negative"
2,3,10.013,0.780704863208224,"no",0,2,"fearful","FP028","028","run1","self","ill-being",3.712,0,"no","negative"
3,2,15.179,1.01456663074246,"yes",0,6,"belong in social group","FP028","028","run1","self","social",4.69,1,"yes","positive"
4,2,20.311,-0.14492351009643,"yes",0,3,"have good friends","FP028","028","run1","self","social",1.471,1,"yes","positive"
5,1,25.629,0.475631048044574,"yes",0,2,"happy","FP028","028","run1","self","well-being",2.736,1,"yes","positive"
6,1,30.614,-0.335299168171755,"yes",0,3,"achieve goals","FP028","028","run1","self","well-being",1.216,1,"yes","positive"
7,4,45.313,0.291992835365872,"no",0,6,"live a meaningful life","FP028","028","run1","change","well-being",2.277,0,"no","positive"
8,4,50.296,-0.310927531350469,"no",0,3,"positive","FP028","028","run1","change","well-being",1.246,0,"no","positive"
9,6,55.279,-0.260075746934168,"yes",1,2,"lonely","FP028","028","run1","change","social",1.311,0,"no","negative"
10,6,60.223,0.659109342966352,"yes",0,3,"feel worthless","FP028","028","run1","change","ill-being",3.287,1,"yes","negative"
11,5,65.313,0.0372847386695297,"yes",0,2,"trusted","FP028","028","run1","change","social",1.765,1,"yes","positive"
12,6,70.263,0.344186032141827,"no",0,5,"unable to cope","FP028","028","run1","change","ill-being",2.399,0,"no","negative"
13,3,84.957,-0.211685212204578,"no",0,5,"feel unimportant","FP028","028","run1","self","ill-being",1.376,0,"no","negative"
14,3,89.978,-0.385900181465545,"yes",0,2,"anxious","FP028","028","run1","self","ill-being",1.156,1,"yes","negative"
15,1,94.996,0.0799859861173849,"no",0,3,"like myself","FP028","028","run1","self","well-being",1.842,0,"no","positive"
16,1,99.979,0.31156293155997,"yes",0,4,"engaged in tasks","FP028","028","run1","self","well-being",2.322,1,"yes","positive"
17,2,104.928,-0.190828648930021,"yes",0,7,"have trusting relationships","FP028","028","run1","self","social",1.405,1,"yes","positive"
18,3,110.26,-0.181618523605795,"yes",0,3,"overwhelmed","FP028","028","run1","self","ill-being",1.418,1,"yes","negative"
19,6,124.962,0.291553564548354,"yes",0,1,"sad","FP028","028","run1","change","ill-being",2.276,1,"yes","negative"
20,4,129.907,0.244321939180424,"no",0,1,"proud","FP028","028","run1","change","well-being",2.171,0,"no","positive"
